student_id,name,email,department,dept_code,year,semester,archetype_id,cgpa,sgpa_current,attendance_pct,backlog_count,programming_score,dsa_score,aptitude_score,logical_score,verbal_score,communication_score,core_ece_score,core_mech_score,projects_count,projects_avg_completion,internships_count,internships_tasks_completed,certifications_count,training_hours_total,online_problems_attempted,online_problems_solved,online_easy_solved,online_medium_solved,online_hard_solved,online_coding_accuracy,online_contest_rating,online_contests_count,online_coding_streak,software_skill_gaps,core_ece_skill_gaps,readiness_composite_score,is_placement_ready,c_completion,c_score,c++_completion,c++_score,java_completion,java_score,python_completion,python_score,javascript_completion,javascript_score,sql_completion,sql_score
SP2026EEE4706,Manish Patel,manish.patel4706@skillpilot.edu,Electrical and Electronics Engineering (EEE),EEE,3,5,1,6.82,6.94,79.5,0,75.9,72.4,79.4,79.9,78.2,74.5,68.5,43.6,2,78.3,0,0,1,89,494,438,201,179,58,88.7,2055,19,4,3,2,71.9,1,77.7,85.8,60.3,73.1,64.9,67.0,56.8,67.1,81.2,68.3,76.0,68.1
SP2026CSE4707,Bhavya Das,bhavya.das4707@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,6,4,8.19,8.09,79.3,0,81.9,84.7,71.9,75.1,71.1,68.7,42.6,29.8,1,65.4,1,4,2,75,412,355,154,158,43,86.2,2079,19,23,2,0,76.7,1,67.6,69.4,75.2,84.4,87.9,74.6,89.6,74.7,74.6,70.9,61.1,72.1
SP2026CSE4708,Kavya Sharma,kavya.sharma4708@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,7,2,8.33,8.24,78.7,0,71.9,74.3,91.3,82.6,40.3,45.8,24.0,25.1,1,82.5,1,2,1,89,224,181,98,68,15,80.8,1839,19,15,3,0,72.4,1,54.1,59.6,70.2,74.0,73.2,69.7,67.4,68.0,50.8,50.3,78.6,78.9
SP2026MEC4709,Harsh Das,harsh.das4709@skillpilot.edu,Mechanical Engineering,MECH,4,7,1,7.12,7.18,81.2,0,72.4,69.5,83.8,74.7,55.2,63.2,35.8,74.5,2,90.3,1,4,2,70,440,398,186,153,59,90.5,1917,18,44,4,0,75.0,1,51.6,71.8,79.4,61.8,55.9,82.1,55.5,57.7,66.1,76.0,75.2,76.3
SP2026IT4710,Zoya Menon,zoya.menon4710@skillpilot.edu,Information Technology (IT),IT,3,5,6,8.62,8.25,95.8,0,88.8,95.1,93.9,91.8,97.2,95.2,30.0,16.0,3,95.6,1,4,4,141,619,468,221,194,53,75.6,2150,23,16,0,0,93.1,1,88.5,85.7,87.1,92.4,95.2,86.1,96.5,94.5,84.3,68.2,87.7,98.1
SP2026IT4711,Bhavya Kumar,bhavya.kumar4711@skillpilot.edu,Information Technology (IT),IT,3,5,1,6.86,6.89,79.1,1,94.4,89.6,79.3,86.6,64.7,72.3,30.6,21.3,3,80.8,0,0,1,80,566,445,199,179,67,78.6,2091,19,38,0,0,68.5,1,87.3,94.1,92.5,93.5,99.3,95.6,90.7,88.1,98.1,93.2,100.0,94.9
SP2026EEE4712,Chetan Pillai,chetan.pillai4712@skillpilot.edu,Electrical and Electronics Engineering (EEE),EEE,3,6,5,8.0,8.11,86.9,0,75.3,70.8,74.7,71.8,80.5,72.2,66.8,37.1,4,97.0,1,3,4,128,328,260,139,104,17,79.3,1851,19,37,4,2,79.3,1,76.2,66.9,61.6,64.8,52.4,53.7,71.8,53.9,71.4,83.5,58.5,79.2
SP2026CSE4713,Kiran Iyer,kiran.iyer4713@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,5,2,7.52,7.49,88.0,0,67.2,63.3,89.6,76.3,47.1,46.2,32.2,33.1,1,77.8,0,0,1,59,160,132,61,54,17,82.5,1729,11,33,4,0,61.0,0,71.2,58.1,57.7,70.4,74.9,71.4,73.6,66.6,67.5,72.6,55.5,42.3
SP2026EEE4714,Aditya Deshmukh,aditya.deshmukh4714@skillpilot.edu,Electrical and Electronics Engineering (EEE),EEE,4,8,6,8.59,8.48,86.7,0,74.8,82.5,87.7,85.6,93.4,88.8,63.8,46.5,4,91.7,2,4,3,124,518,445,201,182,62,85.9,2127,25,38,3,3,87.5,1,66.6,78.9,52.8,69.8,66.4,62.4,59.9,54.7,75.7,50.2,74.8,69.7
SP2026CIV4715,Neha Verma,neha.verma4715@skillpilot.edu,Civil Engineering,CIVIL,4,8,1,7.23,7.08,77.2,0,71.2,76.3,84.3,83.0,72.0,72.3,34.6,76.6,3,79.7,2,4,3,84,341,255,117,94,44,74.8,1948,17,41,3,0,79.8,1,72.7,66.3,55.9,67.4,61.5,68.7,70.2,47.1,57.3,67.7,48.2,78.5
SP2026ECE4716,Sanjay Iyer,sanjay.iyer4716@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,7,5,7.64,7.79,78.6,0,89.5,73.5,73.4,69.4,77.8,83.1,56.3,28.0,3,85.1,1,3,4,123,271,236,121,102,13,87.1,1917,15,21,1,3,81.7,1,59.8,50.1,52.2,52.4,70.1,71.6,91.0,71.8,77.5,74.7,75.1,64.8
SP2026CIV4717,Vikram Deshmukh,vikram.deshmukh4717@skillpilot.edu,Civil Engineering,CIVIL,4,8,5,7.44,7.21,82.5,0,56.7,51.8,67.1,60.6,83.5,75.9,20.7,77.1,4,87.8,1,3,5,117,164,133,56,49,28,81.1,1683,11,6,6,0,70.3,1,58.9,56.9,58.4,51.2,58.9,62.4,48.4,43.4,31.7,51.7,50.4,38.7
SP2026AIM4718,Pooja Pillai,pooja.pillai4718@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,4,8,5,7.65,7.72,78.7,0,92.9,74.7,73.8,74.7,84.3,84.2,25.0,34.5,3,97.3,0,0,4,94,173,156,68,58,30,90.2,1807,15,14,1,0,78.0,1,73.0,68.5,94.1,95.2,87.3,85.9,83.0,92.0,69.3,72.0,87.4,83.2
SP2026AID4719,Sanjay Patel,sanjay.patel4719@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,7,6,8.57,8.55,93.0,0,98.7,96.3,96.8,92.5,78.0,79.1,32.0,16.1,3,98.3,2,4,5,110,307,270,109,103,58,87.9,2096,23,33,0,0,92.1,1,100.0,99.7,96.5,96.6,92.7,99.0,92.6,94.1,97.9,86.8,87.0,100.0
SP2026AIM4720,Aditya Kumar,aditya.kumar4720@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,5,7,6.2,6.08,76.1,2,63.8,45.4,70.7,61.2,64.8,64.4,32.1,33.9,1,74.7,0,0,2,59,96,87,42,33,12,90.6,1641,13,11,6,0,30.0,0,69.5,40.2,63.9,56.7,63.8,68.9,66.9,62.0,46.8,52.9,59.0,39.7
SP2026ECE4721,Kiran Sharma,kiran.sharma4721@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,8,4,7.74,7.97,77.7,0,85.7,90.4,86.0,83.4,81.3,85.3,55.4,30.5,2,78.4,1,4,1,87,424,316,147,119,50,74.5,2071,22,8,1,3,84.8,1,56.6,55.8,52.4,47.8,81.3,64.5,90.0,69.5,61.6,79.4,79.5,65.0
SP2026CIV4722,Elena Menon,elena.menon4722@skillpilot.edu,Civil Engineering,CIVIL,4,7,0,9.01,9.39,91.1,0,15.9,26.0,82.3,59.4,67.4,67.0,24.1,72.6,1,79.6,0,0,2,77,89,77,39,30,8,86.5,1392,6,11,12,0,52.0,0,15.2,19.6,16.6,21.6,8.5,9.0,18.4,0.0,0.0,12.1,20.6,0.0
SP2026IT4723,Elena Reddy,elena.reddy4723@skillpilot.edu,Information Technology (IT),IT,4,7,5,7.65,8.02,85.2,0,88.5,77.3,76.7,75.6,70.6,78.4,23.3,29.4,4,86.2,0,0,5,122,248,222,99,87,36,89.5,1934,20,14,1,0,82.2,1,98.5,91.6,84.8,81.9,87.2,83.8,91.2,92.7,98.0,87.3,84.5,69.9
SP2026CSE4724,Yash Sen,yash.sen4724@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,5,3,8.27,8.66,84.3,0,69.3,67.0,82.7,74.6,69.8,63.8,25.3,33.5,3,60.8,1,3,2,62,62,54,25,19,10,87.1,1740,12,9,4,0,76.1,1,76.4,49.2,59.7,64.8,61.2,65.7,72.4,64.5,59.3,77.3,44.6,55.7
SP2026CSE4725,Sneha Patel,sneha.patel4725@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,7,7,6.53,6.92,71.8,2,47.1,53.4,59.0,51.8,57.0,59.7,41.8,30.5,3,78.9,0,0,3,64,88,79,38,34,7,89.8,1661,14,7,7,0,34.2,0,45.1,55.0,47.2,49.7,44.5,41.3,37.7,52.6,53.3,50.2,53.3,33.9
SP2026AID4726,Ananya Mehta,ananya.mehta4726@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,3,5,6,9.43,9.57,91.8,0,95.5,86.0,90.7,88.7,89.2,90.8,35.6,30.0,3,99.9,2,5,4,105,509,442,191,172,79,86.8,2082,21,13,1,0,93.3,1,90.3,89.3,100.0,94.2,92.5,97.5,97.7,98.8,92.3,100.0,74.8,72.1
SP2026AID4727,Riya Kapoor,riya.kapoor4727@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,3,5,4,8.28,7.92,77.5,0,92.9,92.4,85.6,84.7,69.7,71.2,33.9,32.4,1,76.2,0,0,2,40,380,338,152,147,39,88.9,2111,22,9,0,0,75.2,1,69.8,91.4,99.4,87.3,87.9,94.3,84.6,93.3,84.7,92.3,68.2,73.9
SP2026CSE4728,Marcus Kumar,marcus.kumar4728@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,5,4,8.01,8.38,86.2,0,94.0,91.5,80.8,89.4,76.2,79.5,21.7,27.0,1,77.2,0,0,2,78,298,266,145,117,4,89.3,2012,20,22,0,0,76.0,1,92.6,75.0,94.2,99.8,98.2,98.2,88.0,99.9,97.5,83.0,77.7,95.9
SP2026AIM4729,Marcus Pillai,marcus.pillai4729@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,4,8,2,7.69,7.65,88.7,0,77.3,68.2,94.2,80.6,47.7,49.7,41.3,26.8,2,65.5,0,0,1,42,188,155,71,65,19,82.4,1789,15,21,3,0,68.0,1,52.7,86.7,73.5,72.0,69.2,70.2,80.0,77.2,66.7,71.0,55.7,67.7
SP2026MEC4730,Anushka Agarwal,anushka.agarwal4730@skillpilot.edu,Mechanical Engineering,MECH,4,8,4,7.27,7.6,80.7,0,71.9,77.5,77.9,82.1,77.7,84.9,30.8,84.2,1,61.5,0,0,1,77,330,263,139,95,29,79.7,1979,20,42,3,0,69.2,1,55.0,72.6,65.6,67.9,55.0,70.9,79.2,71.2,59.6,70.4,77.9,57.1
SP2026ECE4731,Kavya Verma,kavya.verma4731@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,8,6,9.58,9.56,86.4,0,93.0,93.3,87.3,91.3,84.1,83.4,78.1,39.0,3,96.4,1,4,4,124,465,355,183,141,31,76.3,2106,24,32,0,1,93.3,1,76.3,83.7,79.9,80.7,89.4,69.0,94.1,86.3,76.2,82.3,73.5,96.5
SP2026ECE4732,Ishaan Kapoor,ishaan.kapoor4732@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,8,7,6.36,6.27,75.7,0,43.9,47.9,64.0,55.8,64.5,61.6,67.4,42.4,2,70.5,1,4,3,62,110,86,41,38,7,78.2,1634,14,9,7,2,59.5,0,61.9,62.6,61.9,70.8,53.0,25.6,19.4,40.7,29.0,42.3,43.8,21.6
SP2026AID4733,Manish Nair,manish.nair4733@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,8,1,7.69,7.53,83.9,0,96.9,100.0,91.5,90.6,67.0,58.4,44.0,33.7,3,94.4,2,4,3,108,505,395,169,139,87,78.2,2143,20,15,0,0,88.3,1,91.3,85.3,87.2,95.9,100.0,93.0,97.9,98.8,91.7,90.7,84.0,78.6
SP2026AID4734,Varun Rao,varun.rao4734@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,3,6,7,6.18,6.19,73.6,2,67.8,61.0,61.6,61.4,59.6,58.6,30.9,28.7,2,77.1,1,2,1,76,57,48,20,20,8,84.2,1650,15,3,4,0,40.2,0,73.7,44.8,72.4,72.6,71.6,65.3,72.7,63.9,55.9,58.7,66.9,52.9
SP2026IT4735,Varun Rao,varun.rao4735@skillpilot.edu,Information Technology (IT),IT,4,8,0,9.54,9.57,95.7,0,44.6,50.3,86.8,76.9,80.1,83.8,25.8,34.9,1,76.8,0,0,2,41,101,79,35,34,10,78.2,1635,10,9,7,0,63.2,0,48.6,24.0,44.0,48.7,47.8,48.9,46.1,39.5,27.5,27.8,47.0,30.0
SP2026IT4736,Sneha Deshmukh,sneha.deshmukh4736@skillpilot.edu,Information Technology (IT),IT,3,6,6,9.31,9.69,88.0,0,94.5,94.6,96.7,93.2,91.0,88.9,41.1,24.3,4,95.0,1,5,5,127,392,355,194,157,4,90.6,2106,21,16,0,0,94.9,1,100.0,89.7,87.4,92.0,97.1,97.3,96.8,97.6,70.9,100.0,72.6,99.9
SP2026AID4737,Kiran Pillai,kiran.pillai4737@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,8,4,7.37,7.34,86.8,0,88.7,92.5,83.6,86.3,69.2,71.1,43.4,30.4,1,76.8,0,0,2,88,392,345,153,130,62,88.0,2055,20,11,0,0,74.4,1,87.0,86.8,80.6,87.7,88.0,85.4,79.6,85.8,71.2,81.5,64.4,69.8
SP2026EEE4738,Sneha Pillai,sneha.pillai4738@skillpilot.edu,Electrical and Electronics Engineering (EEE),EEE,3,5,1,6.53,6.73,79.7,0,83.5,77.9,82.3,82.3,72.4,73.6,74.6,37.4,2,85.7,1,4,3,87,362,311,146,137,28,85.9,1966,20,32,2,2,78.4,1,68.3,79.3,85.7,91.1,71.3,69.8,73.0,59.4,78.3,89.8,72.1,67.0
SP2026IT4739,Aditi Patel,aditi.patel4739@skillpilot.edu,Information Technology (IT),IT,4,8,2,8.43,8.81,89.1,0,81.8,80.8,85.9,82.1,43.3,47.5,20.2,17.4,1,67.2,0,0,1,87,216,187,85,73,29,86.6,1895,18,24,2,0,69.2,1,85.3,62.8,86.3,76.2,78.9,85.0,75.7,83.9,73.9,66.7,86.6,59.6
SP2026AID4740,Pranav Deshmukh,pranav.deshmukh4740@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,3,6,5,7.64,7.79,80.9,0,85.6,70.0,75.8,75.1,81.9,79.4,25.3,32.6,5,88.5,1,3,5,141,237,190,86,80,24,80.2,1842,16,7,3,0,80.4,1,85.4,71.6,80.5,84.1,75.7,83.1,80.3,80.2,84.3,74.5,65.9,80.7
SP2026MEC4741,Kavya Mehta,kavya.mehta4741@skillpilot.edu,Mechanical Engineering,MECH,4,7,7,6.41,6.43,76.1,1,32.4,30.2,68.0,53.7,59.6,64.0,21.0,84.0,2,66.0,0,0,2,77,77,60,30,26,4,77.9,1414,6,8,9,0,38.8,0,38.7,31.2,7.6,15.0,38.3,39.5,31.4,32.1,34.9,41.6,9.3,25.9
SP2026AID4742,Neha Patel,neha.patel4742@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,7,3,8.3,8.18,83.1,0,65.0,55.0,78.5,71.4,65.7,69.8,26.4,23.4,2,84.3,0,0,3,69,98,84,34,35,15,85.7,1701,12,0,5,0,65.8,0,43.1,68.2,62.8,58.1,55.4,64.0,58.8,64.5,60.9,58.3,57.1,49.6
SP2026CIV4743,Priya Deshmukh,priya.deshmukh4743@skillpilot.edu,Civil Engineering,CIVIL,4,8,7,7.26,7.03,79.8,2,29.3,29.2,56.5,48.4,64.2,57.3,39.8,83.7,2,82.6,1,2,3,54,45,40,17,14,9,88.9,1452,10,11,10,0,30.0,0,31.9,36.4,18.0,21.8,5.6,33.2,8.4,10.1,6.5,15.8,31.0,35.8
SP2026ECE4744,Bhavya Menon,bhavya.menon4744@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,7,6,9.18,8.81,85.2,0,86.7,88.1,85.9,84.2,79.2,78.6,81.7,40.6,4,90.4,1,5,3,113,341,259,106,100,53,76.0,2059,23,32,1,1,88.5,1,88.9,81.3,82.5,85.8,64.6,84.4,92.4,84.1,92.6,72.0,80.8,62.9
SP2026CSE4745,Elena Kapoor,elena.kapoor4745@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,7,3,9.04,9.39,85.5,0,73.5,50.4,75.4,62.1,71.6,64.2,42.6,25.2,1,62.2,1,3,1,55,135,112,51,48,13,83.0,1602,9,7,5,0,67.8,1,52.2,71.8,63.9,68.8,76.5,68.9,75.1,71.7,70.6,60.3,51.1,76.6
SP2026AIM4746,Harsh Reddy,harsh.reddy4746@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,5,4,7.38,7.29,76.0,0,86.7,89.3,82.5,82.0,83.6,75.1,38.7,32.8,1,78.7,0,0,2,70,379,321,166,140,15,84.7,2095,19,14,1,0,72.8,1,71.0,66.1,88.8,88.2,80.9,91.2,80.0,79.9,78.5,75.0,62.0,68.2
SP2026MEC4747,Bhavya Reddy,bhavya.reddy4747@skillpilot.edu,Mechanical Engineering,MECH,4,7,1,7.45,7.28,83.4,0,84.9,77.7,77.6,77.2,56.5,61.1,36.1,74.6,2,82.4,2,4,1,103,641,485,226,211,48,75.7,2040,19,1,2,0,80.9,1,64.0,81.2,60.2,83.2,81.9,70.7,81.5,69.5,79.5,63.8,89.7,90.8
SP2026AID4748,Arjun Iyer,arjun.iyer4748@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,7,1,7.7,7.35,72.1,0,100.0,91.1,86.8,87.3,68.6,66.4,36.1,32.1,3,93.6,0,0,1,108,660,582,270,209,103,88.2,2244,24,34,0,0,84.2,1,97.7,84.3,95.8,100.0,98.6,98.3,91.8,100.0,89.0,90.1,100.0,100.0
SP2026EEE4749,Marcus Agarwal,marcus.agarwal4749@skillpilot.edu,Electrical and Electronics Engineering (EEE),EEE,4,8,7,6.55,6.41,76.4,0,53.6,38.1,61.9,48.3,55.2,64.1,69.3,47.6,1,84.1,0,0,1,90,50,45,19,19,7,90.0,1541,8,6,7,2,50.8,0,52.2,58.2,32.2,38.0,58.5,41.3,57.8,46.7,55.9,33.8,35.8,58.4
SP2026ECE4750,Kavya Bhat,kavya.bhat4750@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,8,1,6.6,6.25,75.0,0,84.1,92.9,79.3,84.4,62.6,69.2,68.0,40.8,3,85.4,2,4,2,62,652,590,271,210,109,90.5,2236,28,16,1,2,83.0,1,61.1,62.3,67.3,63.3,66.8,86.0,78.9,71.8,70.3,81.5,90.1,70.4
SP2026ECE4751,Sneha Kumar,sneha.kumar4751@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,8,1,7.59,7.78,72.2,0,88.3,85.8,89.5,88.2,75.4,71.1,76.7,44.9,3,89.4,2,4,2,69,672,528,255,192,81,78.6,2113,20,34,1,1,86.1,1,82.3,76.0,78.5,75.1,82.9,94.7,95.1,79.4,73.6,82.3,93.8,90.1
SP2026CSE4752,Pranav Sharma,pranav.sharma4752@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,6,6,8.87,8.66,88.1,0,90.0,91.3,92.0,94.4,80.2,84.9,25.8,22.8,4,99.9,1,5,5,157,320,285,145,118,22,89.1,2009,19,16,0,0,91.3,1,74.8,90.8,95.9,83.5,94.7,90.0,82.3,91.5,94.6,92.5,77.7,76.3
SP2026ECE4753,Tanvi Nair,tanvi.nair4753@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,3,5,5,8.39,8.17,77.7,0,82.0,66.9,72.6,69.0,76.5,74.8,65.5,27.2,3,89.1,0,0,3,87,178,157,67,66,24,88.2,1756,15,18,3,2,74.9,1,55.6,64.9,65.5,69.8,62.5,70.8,72.3,91.0,91.9,67.3,57.6,65.7
SP2026AID4754,Kiran Banerjee,kiran.banerjee4754@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,3,6,7,7.02,7.4,74.5,2,68.5,42.1,59.3,52.0,53.9,54.1,38.8,15.3,3,83.5,0,0,1,52,68,56,27,24,5,82.4,1535,10,10,6,0,35.3,0,46.7,74.9,70.4,63.8,59.2,74.3,70.4,74.5,53.6,44.3,56.2,62.5
SP2026CSE4755,Varun Menon,varun.menon4755@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,6,0,8.97,8.77,88.9,0,58.2,43.5,87.4,67.1,71.8,72.4,39.9,33.9,2,67.7,0,0,2,71,77,63,32,23,8,81.8,1579,9,12,7,0,65.3,0,61.0,42.6,59.4,55.8,56.5,54.1,65.7,62.6,48.1,67.1,38.1,62.3
SP2026CSE4756,Bhavya Banerjee,bhavya.banerjee4756@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,5,7,6.42,6.08,68.4,2,54.7,51.0,53.0,50.4,68.6,67.4,26.0,29.7,3,64.0,1,2,1,58,53,41,17,16,8,77.4,1598,10,3,6,0,39.5,0,43.8,37.1,60.2,54.9,50.2,51.2,46.9,58.2,57.5,34.6,32.1,51.3
SP2026AID4757,Sanjay Banerjee,sanjay.banerjee4757@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,8,0,9.12,9.48,96.6,0,42.6,51.1,73.3,60.3,73.6,67.8,25.1,25.7,1,66.4,1,2,1,51,73,58,26,20,12,79.5,1604,13,3,7,0,63.0,0,44.7,35.0,40.6,35.9,33.4,38.2,33.1,48.4,28.4,24.7,37.7,40.8
SP2026CSE4758,Aditi Banerjee,aditi.banerjee4758@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,8,1,7.06,7.36,77.3,0,92.7,92.2,77.5,85.9,66.3,66.4,38.9,30.8,3,78.2,0,0,1,109,395,301,148,120,33,76.2,2022,19,39,0,0,80.5,1,74.4,81.9,97.6,96.1,90.8,87.7,93.9,89.3,76.9,72.7,68.9,79.2
SP2026CSE4759,Rahul Sen,rahul.sen4759@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,8,0,9.03,9.15,92.1,0,46.2,55.9,87.3,72.0,70.7,79.7,31.8,23.5,1,79.5,1,2,1,74,70,53,27,19,7,75.7,1669,13,9,7,0,68.5,1,33.4,53.6,53.9,43.4,45.9,40.2,52.9,49.4,36.3,52.1,43.6,40.2
SP2026MEC4760,Priya Sharma,priya.sharma4760@skillpilot.edu,Mechanical Engineering,MECH,4,7,4,8.09,7.73,77.4,0,68.8,65.8,81.4,77.3,68.7,75.4,27.8,68.4,2,84.3,1,2,1,68,381,290,153,103,34,76.1,1912,17,7,4,0,76.6,1,61.6,66.6,47.7,69.5,54.0,50.4,49.3,66.0,73.1,52.5,63.6,67.8
SP2026MEC4761,Kiran Rao,kiran.rao4761@skillpilot.edu,Mechanical Engineering,MECH,4,8,3,9.03,9.03,82.4,0,44.2,37.2,76.2,61.9,79.6,77.8,23.6,90.4,2,66.1,0,0,3,70,74,55,26,24,5,74.3,1533,7,9,8,0,61.6,0,46.5,28.5,20.4,36.7,47.3,39.5,44.1,48.0,39.3,36.1,46.0,33.6
SP2026AIM4762,Aditi Nair,aditi.nair4762@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,5,0,9.15,9.54,89.4,0,43.9,51.2,75.6,65.0,80.9,85.8,29.5,34.6,2,60.5,0,0,1,69,92,73,31,31,11,79.3,1578,12,10,7,0,65.0,0,20.0,47.2,51.2,40.8,50.9,39.4,39.3,39.6,32.2,46.1,32.3,48.5
SP2026IT4763,Meera Nair,meera.nair4763@skillpilot.edu,Information Technology (IT),IT,4,8,1,7.4,7.3,76.7,1,88.7,85.3,87.3,88.7,70.8,73.6,23.2,23.7,3,80.1,1,4,3,99,349,315,141,136,38,90.3,2037,18,13,1,0,73.4,1,91.9,89.5,85.4,85.0,91.0,94.5,93.4,88.9,78.7,91.1,73.6,65.2
SP2026CSE4764,Harsh Sharma,harsh.sharma4764@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,7,0,9.23,9.15,95.5,0,44.8,48.5,91.9,71.9,72.2,70.2,36.8,31.0,1,66.7,0,0,1,61,42,34,13,13,8,81.0,1603,11,2,7,0,60.9,0,28.8,23.7,35.4,40.9,36.7,47.6,51.5,39.5,49.3,38.2,53.3,24.9
SP2026CSE4765,Harsh Singh,harsh.singh4765@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,7,6,9.1,9.15,86.7,0,89.8,92.9,92.4,92.7,84.1,87.5,29.3,15.8,3,95.9,2,5,4,145,435,339,172,143,24,77.9,2085,20,34,0,0,92.8,1,76.2,65.4,85.6,95.6,96.4,85.1,88.3,85.0,82.5,83.6,68.7,71.8
SP2026ECE4766,Siddharth Rao,siddharth.rao4766@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,3,5,2,7.24,7.47,89.8,0,76.7,55.3,93.5,78.5,46.1,50.2,65.3,33.1,3,66.6,1,2,1,73,233,183,85,71,27,78.5,1687,10,19,4,2,74.7,1,66.5,68.6,60.9,70.7,86.6,68.3,62.1,63.1,72.6,76.9,66.8,72.6
SP2026MEC4767,Rohan Kulkarni,rohan.kulkarni4767@skillpilot.edu,Mechanical Engineering,MECH,3,6,1,7.68,7.81,82.5,0,69.2,69.7,89.9,79.5,69.1,62.6,33.0,80.0,2,91.5,2,4,3,119,461,353,156,129,68,76.6,1900,15,15,4,0,79.7,1,72.2,45.7,69.4,72.4,70.4,54.5,77.2,57.2,65.0,65.0,50.5,58.9
SP2026ECE4768,Rahul Pillai,rahul.pillai4768@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,3,6,3,8.19,8.15,92.7,0,52.8,39.0,83.8,66.1,63.8,68.2,79.4,44.3,1,76.7,0,0,1,67,79,59,25,26,8,74.7,1539,10,7,7,1,57.6,0,73.6,79.1,74.0,78.7,56.8,55.4,34.2,40.6,36.4,29.6,31.1,41.9
SP2026CSE4769,Sanjay Kapoor,sanjay.kapoor4769@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,7,2,7.6,7.64,78.7,0,80.1,70.4,88.6,81.5,48.9,46.0,41.3,17.4,2,61.0,1,4,1,75,269,206,85,92,29,76.6,1864,19,36,3,0,74.7,1,57.5,84.7,80.8,85.3,82.7,81.5,70.3,78.6,81.1,68.2,65.1,87.2
SP2026MEC4770,Elena Kumar,elena.kumar4770@skillpilot.edu,Mechanical Engineering,MECH,4,7,0,9.72,10.0,94.5,0,27.8,36.5,85.2,61.5,65.8,63.6,33.5,72.9,1,67.3,0,0,3,43,47,39,18,15,6,83.0,1541,8,9,10,0,55.0,0,20.4,13.9,15.1,14.4,5.0,28.0,19.7,26.2,7.1,27.2,6.4,7.6
SP2026CSE4771,Ananya Bhat,ananya.bhat4771@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,6,1,7.09,6.84,73.7,1,100.0,92.8,86.6,92.8,70.7,74.7,37.3,33.9,3,79.1,2,4,3,92,468,358,188,146,24,76.5,2067,19,16,0,0,76.2,1,75.3,100.0,100.0,100.0,94.9,100.0,100.0,92.5,78.5,97.3,78.5,90.2
SP2026EEE4772,Alex Deshmukh,alex.deshmukh4772@skillpilot.edu,Electrical and Electronics Engineering (EEE),EEE,3,6,2,8.02,8.16,88.7,0,59.5,65.6,92.7,86.2,49.3,48.5,77.6,44.1,1,80.6,1,4,3,80,284,216,93,86,37,76.1,1780,13,25,5,1,69.7,1,46.0,42.9,54.9,67.4,60.7,66.1,51.3,47.5,61.6,58.2,67.8,55.2
